,name,lat,lon,population,country
8999,Deer Park,40.7623,-73.3219,27.653,United States
9000,Kirkwood,38.5789,-90.4203,27.653,United States
9001,Dix Hills,40.8035,-73.337,27.647,United States
9002,Independence,38.951,-84.5492,27.634,United States
9003,Forest Hills,42.9577,-85.4895,27.599,United States
9004,Vineyard,38.4744,-121.319,27.585,United States
9005,Sanger,36.6992,-119.5576,27.582,United States
9006,Galt,38.2693,-121.3,27.571,United States
9007,Queensbury,43.3621,-73.6753,27.568,United States
9008,Atkarsk,51.8765,44.9961,27.554,Russia
9009,Windsor,38.5418,-122.8086,27.548,United States
9010,Fremont,41.4396,-96.4879,27.533,United States
9011,Milton,42.2412,-71.0844,27.527,United States
9012,Danvers,42.574,-70.9494,27.527,United States
9013,Kinston,35.2748,-77.5937,27.517,United States
9014,Touba,8.28,-7.684,27.504,Côte D’Ivoire
9015,Glen Cove,40.8709,-73.6287,27.5,United States
9016,Pasadena,39.1552,-76.5537,27.484,United States
9017,Tualatin,45.3772,-122.7746,27.478,United States
9018,Rockledge,28.3201,-80.732,27.476,United States
9019,Tongyangdao,41.7676,109.9711,27.476,China
9020,Shaker Heights,41.4744,-81.5496,27.44,United States
9021,Sol'-Iletsk,51.1603,54.9999,27.419,Russia
9022,Wilmette,42.077,-87.7282,27.418,United States
9023,Jeffersontown,38.2048,-85.5701,27.395,United States
9024,Santiago de Tolu,9.5358,-75.572,27.39,Colombia
9025,New Milford,41.6043,-73.4213,27.38,United States
9026,Canon City,38.4429,-105.2204,27.368,United States
9027,Vicksburg,32.3173,-90.8868,27.357,United States
9028,Savonlinna,61.8666,28.8833,27.353,Finland
9029,St. Helens,45.8572,-122.8163,27.278,United States
9030,Geraldton,-28.7666,114.6,27.258,Australia
9031,Plum,40.5024,-79.7496,27.258,United States
9032,Shalqar,47.8363,59.6141,27.256,Kazakhstan
9033,Kuaidamao,41.68,125.75,27.227,China
9034,Monticello,45.298,-93.7984,27.215,United States
9035,Huntley,42.16,-88.433,27.207,United States
9036,Timaru,-44.3972,171.2425,27.2,New Zealand
9037,Shirley,40.7949,-72.8743,27.186,United States
9038,West Chicago,41.896,-88.2252,27.182,United States
9039,Searcy,35.2418,-91.7351,27.18,United States
9040,Shemonaikha,50.6316,81.905,27.176,Kazakhstan
9041,Allen Park,42.2595,-83.2107,27.156,United States
9042,Nikolayevsk-na-Amure,53.1496,140.73,27.152,Russia
9043,Puerto Armuelles,8.28,-82.87,27.147,Panama
9044,Gladstone,39.2133,-94.5592,27.14,United States
9045,Colider,-10.8173,-55.4506,27.139,Brazil
9046,Waterville,44.5441,-69.6624,27.123,United States
9047,West Islip,40.7097,-73.2971,27.117,United States
9048,Sikonge,-5.6295,32.77,27.113,Tanzania
9049,Horn Lake,34.9512,-90.0501,27.095,United States
9050,South Laurel,39.0603,-76.8456,27.093,United States
9051,Lewes,38.7781,-75.1454,27.087,United States
9052,New London,41.3502,-72.1023,27.072,United States
9053,Asino,56.9931,86.1627,27.07,Russia
9054,Libenge,3.6604,18.62,27.053,Congo (Kinshasa)
9055,Paramus,40.9455,-74.0712,27.032,United States
9056,Bernards,40.6761,-74.5678,27.032,United States
9057,Norfolk,42.0328,-97.4209,27.016,United States
9058,Stafford,39.7049,-74.2643,27.012,United States
9059,Ocean,40.252,-74.0392,27.006,United States
9060,Fernandina Beach,30.658,-81.4504,27.005,United States
9061,Coronel Suarez,-37.4666,-61.9166,27.0,Argentina
9062,Zeya,53.75,127.2666,26.999,Russia
9063,Bunbury,-33.3443,115.6502,26.998,Australia
9064,Maryland Heights,38.7188,-90.475,26.996,United States
9065,East Lake-Orient Park,27.9971,-82.3653,26.989,United States
9066,Tara,56.8982,74.3782,26.986,Russia
9067,Aripuana,-9.17,-60.64,26.983,Brazil
9068,Shelby,35.2904,-81.5451,26.962,United States
9069,Chancay,-11.5596,-77.27,26.958,Peru
9070,Graham,47.0407,-122.2757,26.939,United States
9071,Wasco,35.5938,-119.3671,26.935,United States
9072,McHenry,42.3388,-88.2931,26.911,United States
9073,Wappinger,41.59,-73.8918,26.906,United States
9074,Chios,38.3681,26.1358,26.891,Greece
9075,Leo,11.094,-2.098,26.884,Burkina Faso
9076,Paragould,36.0556,-90.5148,26.858,United States
9077,Yukon,35.5201,-97.7638,26.83,United States
9078,Wakefield,42.5035,-71.0656,26.823,United States
9079,Bafoulabe,13.8004,-10.82,26.823,Mali
9080,Seneca,34.6816,-82.9609,26.818,United States
9081,Ilchester,39.2187,-76.7684,26.804,United States
9082,New Windsor,41.4742,-74.1089,26.799,United States
9083,Shoreview,45.0842,-93.1358,26.794,United States
9084,Cortland,42.6004,-76.1784,26.769,United States
9085,Norco,33.9253,-117.55,26.761,United States
9086,West Milford,41.1062,-74.3913,26.759,United States
9087,Mint Hill,35.1781,-80.6532,26.748,United States
9088,Bixby,35.9454,-95.8773,26.724,United States
9089,Rock Springs,41.5951,-109.2237,26.71,United States
9090,Zionsville,39.999,-86.2921,26.71,United States
9091,West Linn,45.3669,-122.6399,26.703,United States
9092,Pugachev,52.0148,48.7944,26.69,Russia
9093,Viana,-3.2096,-45.0,26.689,Brazil
9094,Colleyville,32.8913,-97.1486,26.674,United States
9095,Waynesboro,39.7525,-77.5822,26.672,United States
9096,La Ligua,-32.46,-71.24,26.665,Chile
9097,East St. Louis,38.6156,-90.1304,26.662,United States
9098,Statesville,35.7838,-80.8711,26.657,United States
9099,Garden City,42.3244,-83.3412,26.65,United States
9100,Short Pump,37.6549,-77.6201,26.624,United States
9101,Thomasville,35.8813,-80.0807,26.615,United States
9102,Marshalltown,42.0341,-92.9067,26.593,United States
9103,Ramsey,45.2617,-93.4494,26.587,United States
9104,Nzega,-4.2096,33.18,26.584,Tanzania
9105,Mahwah,41.0816,-74.1856,26.581,United States
9106,Natchez,31.5437,-91.3867,26.579,United States
9107,New Lenox,41.5097,-87.97,26.575,United States
9108,Batavia,41.8479,-88.3109,26.563,United States
9109,Xenia,39.6829,-83.9413,26.562,United States
9110,Chaska,44.8164,-93.6092,26.561,United States
9111,Okha,53.5739,142.9479,26.56,Russia
9112,Bakal,54.9459,58.7959,26.559,Russia
9113,Pearl,32.273,-90.0918,26.534,United States
9114,Mount Pleasant,42.7129,-87.8875,26.525,United States
9115,Temple Terrace,28.0437,-82.3774,26.489,United States
9116,Buy,58.4847,41.5244,26.486,Russia
9117,Alvin,29.387,-95.2936,26.474,United States
9118,Brawley,32.9783,-115.5288,26.472,United States
9119,Fort Hood,31.1345,-97.7797,26.472,United States
9120,New Smyrna Beach,29.0249,-80.965,26.47,United States
9121,Morrisville,35.8366,-78.8348,26.461,United States
9122,Beitbridge,-22.2096,29.99,26.459,Zimbabwe
9123,Mason City,43.1487,-93.1998,26.457,United States
9124,Albany,-35.0169,117.8916,26.445,Australia
9125,Lafayette,37.8919,-122.1189,26.44,United States
9126,Lebanon,43.6353,-72.2531,26.414,United States
9127,Washington,37.1325,-113.4893,26.405,United States
9128,Prior Lake,44.7251,-93.4409,26.401,United States
9129,Sedalia,38.7042,-93.2351,26.399,United States
9130,Wethersfield,41.7013,-72.6703,26.395,United States
9131,Bessemer,33.3709,-86.9713,26.386,United States
9132,Lemoore,36.296,-119.7983,26.355,United States
9133,Illapel,-31.6296,-71.17,26.34,Chile
9134,Muscatine,41.4195,-91.068,26.335,United States
9135,Punata,-17.55,-65.84,26.323,Bolivia
9136,Oakleaf Plantation,30.1689,-81.8337,26.315,United States
9137,Williston,48.1814,-103.6364,26.301,United States
9138,Pukekohe East,-37.2015,174.9033,26.3,New Zealand
9139,Vel'sk,61.0674,42.0974,26.3,Russia
9140,La Union,-40.29,-73.09,26.298,Chile
9141,Ayorou,14.7318,0.9195,26.29,Niger
9142,Vernon Hills,42.234,-87.9607,26.253,United States
9143,Timberwood Park,29.6994,-98.4838,26.236,United States
9144,Lochearn,39.346,-76.7307,26.205,United States
9145,Superior,46.6941,-92.0823,26.194,United States
9146,Medina,41.1358,-81.8694,26.19,United States
9147,Arlon,49.6833,5.8167,26.179,Belgium
9148,North Kingstown,41.5687,-71.4629,26.178,United States
9149,Saint-Georges,46.1171,-70.6667,26.149,Canada
9150,Plainview,40.7832,-73.4732,26.141,United States
9151,Cabot,34.9764,-92.0273,26.141,United States
9152,Bayonet Point,28.3255,-82.6834,26.126,United States
9153,Barberton,41.0094,-81.6037,26.12,United States
9154,Holbrook,40.7944,-73.0707,26.117,United States
9155,Toktogul,41.8826,72.9372,26.115,Kyrgyzstan
9156,Mizdah,31.4337,12.9833,26.107,Libya
9157,Burlington,42.5022,-71.2027,26.103,United States
9158,Eagle,43.7223,-116.3861,26.089,United States
9159,Fajardo,18.333,-65.6592,26.067,Puerto Rico
9160,Laurel,31.6956,-89.1448,26.063,United States
9161,Summerlin South,36.1242,-115.3324,26.059,United States
9162,Snoqualmie,47.5293,-121.8412,26.054,United States
9163,Marquette,46.544,-87.4082,26.029,United States
9164,Tinipuka,-4.5496,136.89,26.021,Indonesia
9165,Wall,40.1674,-74.0974,26.02,United States
9166,Mansfield,41.7892,-72.2287,26.019,United States
9167,Diapaga,12.077,1.796,26.013,Burkina Faso
9168,Winchester,38.0017,-84.1908,25.996,United States
9169,Citrus Park,28.073,-82.5628,25.994,United States
9170,Paris,33.6689,-95.5462,25.961,United States
9171,Neenah,44.167,-88.4763,25.951,United States
9172,Sachse,32.9726,-96.5793,25.937,United States
9173,Randolph,40.8434,-74.5818,25.918,United States
9174,Espanola,36.0041,-106.0669,25.913,United States
9175,Brownsburg,39.8329,-86.3824,25.911,United States
9176,White Bear Lake,45.0655,-93.015,25.888,United States
9177,Lake City,30.1901,-82.6471,25.869,United States
9178,Troy,40.0435,-84.2189,25.865,United States
9179,Salem,37.2864,-80.0555,25.862,United States
9180,Edgewood,39.421,-76.2968,25.858,United States
9181,Okeechobee,27.2414,-80.8298,25.846,United States
9182,Krasnoarmeysk,51.0174,45.6974,25.841,Russia
9183,Woodstock,42.3103,-88.4357,25.833,United States
9184,South Windsor,41.8353,-72.5733,25.802,United States
9185,Severobaykal'sk,55.634,109.313,25.8,Russia
9186,Koko,11.4232,4.517,25.792,Nigeria
9187,West Odessa,31.8388,-102.4996,25.781,United States
9188,Reading,42.5351,-71.1056,25.769,United States
9189,Maple Valley,47.3659,-122.0368,25.758,United States
9190,Green,40.9483,-81.4757,25.747,United States
9191,Neiba,18.4666,-71.4166,25.731,Dominican Republic
9192,Ridgewood,40.9821,-74.1128,25.692,United States
9193,Immokalee,26.4253,-81.4251,25.686,United States
9194,Sept-Iles,50.3161,-66.36,25.686,Canada
9195,Scottsbluff,41.8684,-103.6619,25.662,United States
9196,Middle River,39.3345,-76.4318,25.654,United States
9197,Marshfield,42.114,-70.715,25.648,United States
9198,Madison,32.4738,-90.13,25.627,United States
9199,De Witt,43.0503,-76.0712,25.617,United States
9200,Farmington,41.7288,-72.8407,25.596,United States
9201,Lensk,60.7253,114.947,25.589,Russia
9202,Owatonna,44.0914,-93.2304,25.587,United States
9203,Moscow,46.7307,-116.9986,25.579,United States
9204,Merrimack,42.8547,-71.5188,25.566,United States
9205,Chanhassen,44.8544,-93.5621,25.558,United States
9206,Hercules,38.0064,-122.2564,25.545,United States
9207,Cave Spring,37.2254,-80.0073,25.542,United States
9208,Boone,36.2111,-81.6668,25.532,United States
9209,Kariba,-16.5296,28.8,25.531,Zimbabwe
9210,Tougue,11.44,-11.67,25.531,Guinea
9211,South Portland,43.6309,-70.2895,25.483,United States
9212,Forest City,35.3339,-81.8702,25.481,United States
9213,Homewood,33.4617,-86.8092,25.476,United States
9214,Lockport,41.5904,-88.0293,25.434,United States
9215,Temescal Valley,33.7581,-117.4677,25.411,United States
9216,San Ignacio de Velasco,-16.3696,-60.96,25.391,Bolivia
9217,Ust'-Kut,56.765,105.76,25.388,Russia
9218,Freeport City,26.5333,-78.7,25.383,"Bahamas, The"
9219,Dedham,42.2466,-71.1777,25.377,United States
9220,Hutto,30.5374,-97.5516,25.367,United States
9221,Claremore,36.3143,-95.6101,25.365,United States
9222,Horizon West,28.4417,-81.6145,25.365,United States
9223,North Tustin,33.7644,-117.7945,25.364,United States
9224,Balch Springs,32.7194,-96.6151,25.357,United States
9225,Nelidovo,56.2235,32.7731,25.349,Russia
9226,Tarpon Springs,28.1493,-82.7623,25.331,United States
9227,Windsor,40.4679,-104.9211,25.33,United States
9228,Austin,43.6722,-92.9761,25.321,United States
9229,Hazelwood,38.7931,-90.39,25.29,United States
9230,Kingsville,27.5095,-97.861,25.286,United States
9231,Paraparaumu,-40.9034,174.9989,25.263,New Zealand
9232,Mercer Island,47.5625,-122.2265,25.261,United States
9233,Midlothian,32.4718,-96.9877,25.254,United States
9234,Lancaster,34.7247,-80.7802,25.247,United States
9235,Chiromo,-16.55,35.1332,25.235,Malawi
9236,Ridgefield,41.3065,-73.5023,25.206,United States
9237,Dolores,-36.33,-57.69,25.19,Argentina
9238,Belvidere,42.2544,-88.8649,25.181,United States
9239,Sebastian,27.7883,-80.4815,25.174,United States
9240,Grandview,38.8802,-94.5227,25.159,United States
9241,Clinton,32.354,-90.3403,25.154,United States
9242,Hermanus,-34.4096,19.2299,25.153,South Africa
9243,Tatarsk,55.2219,75.9665,25.15,Russia
9244,Bologoye,57.8722,34.0518,25.142,Russia
9245,Ereymentau,51.6303,73.1049,25.141,Kazakhstan
9246,Victoria,-32.61,-60.18,25.139,Argentina
9247,Hervey Bay,-25.2887,152.8409,25.114,Australia
9248,Londonderry,42.8796,-71.3873,25.114,United States
9249,Riverside,39.7836,-84.1219,25.094,United States
9250,Northport,33.2589,-87.5985,25.094,United States
9251,Franklin,39.4931,-86.0542,25.089,United States
9252,Sun City West,33.6693,-112.3575,25.085,United States
9253,Columbine,39.5879,-105.0694,25.06,United States
9254,Opelousas,30.528,-92.0851,25.056,United States
9255,De Pere,44.4313,-88.0793,25.034,United States
9256,Ongwediva,-17.78,15.77,25.032,Namibia
9257,Karoi,-16.8196,29.68,25.03,Zimbabwe
9258,Champlin,45.1702,-93.3903,25.022,United States
9259,Yucca Valley,34.1234,-116.4216,25.009,United States
9260,Caledonia,42.7986,-87.8762,25.002,United States
9261,Greenville,33.1116,-96.1099,25.0,United States
9262,Muskego,42.886,-88.1291,24.996,United States
9263,Wyandotte,42.2113,-83.1558,24.977,United States
9264,Edwardsville,38.7922,-89.9881,24.967,United States
9265,Walpole,42.1465,-71.2555,24.96,United States
9266,Sevierville,35.8873,-83.5678,24.958,United States
9267,Puerto Varas,-41.33,-72.99,24.958,Chile
9268,South Salt Lake,40.7056,-111.8986,24.956,United States
9269,Newport,41.4803,-71.3205,24.942,United States
9270,Holt,42.6416,-84.5307,24.912,United States
9271,Harvey,41.6076,-87.6521,24.908,United States
9272,Socorro,6.4603,-73.27,24.895,Colombia
9273,Hanahan,32.9302,-80.0031,24.885,United States
9274,Canyon Lake,29.8761,-98.2611,24.877,United States
9275,West Memphis,35.1531,-90.1995,24.86,United States
9276,Hudson,42.7639,-71.4072,24.858,United States
9277,Ponca City,36.7235,-97.0679,24.849,United States
9278,Windham,41.7102,-72.1671,24.839,United States
9279,Walker,42.9858,-85.7442,24.822,United States
9280,Madaoua,14.0762,5.9586,24.804,Niger
9281,Chantilly,38.8868,-77.4453,24.802,United States
9282,Lincoln,-34.88,-61.5399,24.798,Argentina
9283,Somerset,40.5083,-74.501,24.779,United States
9284,Farafangana,-22.8166,47.8332,24.764,Madagascar
9285,Westmont,41.7948,-87.9742,24.756,United States
9286,McDonough,33.4399,-84.1508,24.755,United States
9287,Ontario,44.0259,-116.976,24.738,United States
9288,Palmetto Bay,25.622,-80.3222,24.71,United States
9289,Collinsville,38.6769,-90.0059,24.703,United States
9290,Kakonko,-3.2796,30.96,24.688,Tanzania
9291,Burlington,42.6749,-88.2724,24.687,United States
9292,Branson,36.651,-93.2634,24.682,United States
9293,Topki,55.2802,85.6108,24.672,Russia
9294,Veinticinco de Mayo,-35.43,-60.18,24.668,Argentina
9295,Emporia,38.4028,-96.1924,24.639,United States
9296,Homer Glen,41.6044,-87.9497,24.591,United States
9297,Waverly,42.7401,-84.6353,24.589,United States
9298,Fountain Hills,33.6073,-111.7398,24.583,United States
9299,Chesapeake Beach,38.6881,-76.5448,24.565,United States
9300,Victoria,-38.2395,-72.34,24.555,Chile
9301,Palm City,27.1736,-80.2861,24.537,United States
9302,San Benito,26.1298,-97.644,24.528,United States
9303,Bainbridge Island,47.6439,-122.5434,24.522,United States
9304,Watsa,3.04,29.53,24.516,Congo (Kinshasa)
9305,North Laurel,39.1286,-76.8476,24.51,United States
9306,Elk River,45.3314,-93.567,24.506,United States
9307,Norton Shores,43.1621,-86.2519,24.501,United States
9308,Tocopilla,-22.09,-70.19,24.46,Chile
9309,Inkster,42.2935,-83.3148,24.453,United States
9310,South Plainfield,40.5748,-74.4153,24.435,United States
9311,Fresno,29.5357,-95.4693,24.426,United States
9312,Aldan,58.603,125.3894,24.426,Russia
9313,Coronado,32.664,-117.16,24.417,United States
9314,Freeport,42.2892,-89.6348,24.412,United States
9315,Baubau,-5.4699,122.6163,24.412,Indonesia
9316,Brookings,44.3022,-96.7859,24.4,United States
9317,Hastings,40.5963,-98.3914,24.391,United States
9318,Kernersville,36.1065,-80.0847,24.386,United States
9319,Trotwood,39.7927,-84.3165,24.386,United States
9320,Denison,33.7672,-96.5807,24.38,United States
9321,Waycross,31.2108,-82.3579,24.367,United States
9322,North Platte,41.1266,-100.764,24.352,United States
9323,Lincolnia,38.8158,-77.1543,24.344,United States
9324,Rosemount,44.7465,-93.0662,24.344,United States
9325,Scotch Plains,40.6332,-74.3739,24.339,United States
9326,Seal Beach,33.7542,-118.0714,24.326,United States
9327,Xinxing,47.1601,123.8,24.317,China
9328,Tifton,31.4625,-83.5205,24.314,United States
9329,Simsbury,41.8729,-72.8256,24.307,United States
9330,Haines City,28.11,-81.6157,24.304,United States
9331,Saint-Laurent-du-Maroni,5.4976,-54.0325,24.287,French Guiana
9332,Thomasville,30.8394,-83.9783,24.271,United States
9333,Ridgeland,32.4236,-90.1481,24.266,United States
9334,North Potomac,39.0955,-77.2372,24.236,United States
9335,Keystone,28.1312,-82.5999,24.236,United States
9336,Erie,40.0404,-105.0397,24.234,United States
9337,Fairland,39.0804,-76.9527,24.226,United States
9338,Fort Dodge,42.5098,-94.1751,24.223,United States
9339,Middleborough,41.8803,-70.8745,24.213,United States
9340,Ottumwa,41.0196,-92.4186,24.206,United States
9341,Candler-McAfee,33.7267,-84.2723,24.204,United States
9342,Calabasas,34.1375,-118.6689,24.202,United States
9343,Loma Linda,34.0451,-117.2498,24.196,United States
9344,Labasa,-16.4166,179.3833,24.187,Fiji
9345,Marysville,40.2276,-83.3594,24.186,United States
9346,Avon Lake,41.4945,-82.016,24.184,United States
9347,Mequon,43.2352,-87.9838,24.159,United States
9348,Plainview,34.1911,-101.7234,24.15,United States
9349,Fort Washington,38.7339,-77.0069,24.144,United States
9350,Madisonville,37.341,-87.5034,24.144,United States
9351,Forest Grove,45.5244,-123.1101,24.141,United States
9352,Hudson,44.9639,-92.7316,24.133,United States
9353,Al Jawf,24.2,23.29,24.132,Libya
9354,Medford,40.822,-72.9859,24.129,United States
9355,Frederikshavn,57.4337,10.5333,24.103,Denmark
9356,Faribault,44.2985,-93.2787,24.101,United States
9357,Grootfontein,-19.5666,18.1166,24.099,Namibia
9358,Fairfax,38.8531,-77.2997,24.097,United States
9359,As Sulayyil,20.4623,45.5722,24.097,Saudi Arabia
9360,Westford,42.5864,-71.4401,24.087,United States
9361,Gusinoozersk,51.2808,106.5004,24.083,Russia
9362,Farmington,40.9846,-111.9064,24.066,United States
9363,Dunkirk,42.4803,-79.3323,24.061,United States
9364,Kalachinsk,55.0487,74.5683,24.059,Russia
9365,Wilsonville,45.3107,-122.7706,24.058,United States
9366,Dinuba,36.5453,-119.3987,24.034,United States
9367,Vero Beach South,27.6164,-80.413,24.029,United States
9368,Kourou,5.16,-52.6499,24.029,French Guiana
9369,Easton,42.0362,-71.1103,24.001,United States
9370,Brandon,32.2778,-89.9896,23.999,United States
9371,Rolling Meadows,42.0747,-88.0253,23.988,United States
9372,Ilion,43.0114,-75.0396,23.983,United States
9373,Cranford,40.6564,-74.3036,23.972,United States
9374,Zion,42.4598,-87.8509,23.952,United States
9375,Cottage Lake,47.7466,-122.0755,23.941,United States
9376,Heber,40.5068,-111.3984,23.923,United States
9377,Zorgo,12.243,-0.611,23.892,Burkina Faso
9378,North Haven,41.3818,-72.8573,23.877,United States
9379,Port Angeles,48.1142,-123.4565,23.865,United States
9380,Pooler,32.1043,-81.2568,23.816,United States
9381,Charles Town,39.2745,-77.8632,23.806,United States
9382,Centerville,39.6339,-84.1449,23.787,United States
9383,Jardim,-21.4799,-56.15,23.78,Brazil
9384,Diu,20.7197,70.9904,23.779,India
9385,Hoh Ereg,41.0955,111.4408,23.776,China
9386,Fria,10.3804,-13.55,23.729,Guinea
9387,Guanhaes,-18.78,-42.95,23.727,Brazil
9388,Khromtau,50.2699,58.45,23.715,Kazakhstan
9389,Conway,33.8403,-79.0422,23.714,United States
9390,Bay Point,38.0328,-121.9616,23.708,United States
9391,Nchelenge,-9.3496,28.73,23.693,Zambia
9392,Mansfield,42.0163,-71.2187,23.678,United States
9393,Greeneville,36.168,-82.8198,23.678,United States
9394,Derby,37.5571,-97.2552,23.673,United States
9395,Halfmoon,42.864,-73.7275,23.66,United States
9396,Ayapel,8.3304,-75.15,23.639,Colombia
9397,Bogotol,56.2165,89.5184,23.622,Russia
9398,Dudinka,69.4182,86.225,23.619,Russia
9399,Forest Lake,45.2536,-92.9583,23.602,United States
9400,Palatka,29.6493,-81.6704,23.597,United States
9401,Tash-Komur,41.3419,72.2314,23.594,Kyrgyzstan
9402,Benbrook,32.6787,-97.4638,23.59,United States
9403,Socastee,33.6871,-79.0086,23.567,United States
9404,Nazca,-14.83,-74.94,23.556,Peru
9405,El Seibo,18.764,-69.035,23.547,Dominican Republic
9406,Mount Pocono,41.1225,-75.3582,23.545,United States
9407,Half Moon Bay,37.4688,-122.4383,23.54,United States
9408,Wilmington,42.5609,-71.1654,23.538,United States
9409,Jacksonville Beach,30.2782,-81.4045,23.518,United States
9410,Bondo,3.81,23.67,23.517,Congo (Kinshasa)
9411,Rockingham,34.9386,-79.7608,23.513,United States
9412,Van Buren,35.448,-94.3529,23.509,United States
9413,L'gov,51.6948,35.2744,23.5,Russia
9414,Pelham,33.3114,-86.7573,23.493,United States
9415,Greenbelt,38.9953,-76.8885,23.489,United States
9416,Plainsboro,40.3377,-74.5879,23.487,United States
9417,Palm River-Clair Mel,27.9239,-82.3791,23.484,United States
9418,Belton,38.8193,-94.5334,23.48,United States
9419,Wadsworth,41.0279,-81.7324,23.476,United States
9420,Ellensburg,46.9994,-120.547,23.471,United States
9421,Yarmouth,41.6768,-70.2248,23.459,United States
9422,Roxbury,40.8822,-74.6522,23.458,United States
9423,Romulus,42.2237,-83.366,23.457,United States
9424,Acton,42.4843,-71.4378,23.455,United States
9425,Gallup,35.5183,-108.7423,23.415,United States
9426,Bloomingdale,27.8784,-82.2624,23.395,United States
9427,Loves Park,42.3365,-88.9975,23.387,United States
9428,Converse,29.5091,-98.3084,23.375,United States
9429,Wekiwa Springs,28.6984,-81.4251,23.359,United States
9430,Medford,39.8639,-74.8231,23.353,United States
9431,Wright,30.4444,-86.642,23.348,United States
9432,Camas,45.6003,-122.4306,23.331,United States
9433,Lincolnton,35.4747,-81.2385,23.311,United States
9434,Shelbyville,38.2066,-85.2306,23.305,United States
9435,Auburn Hills,42.6735,-83.2447,23.296,United States
9436,Baglung,28.2667,83.5833,23.296,Nepal
9437,Westchase,28.0597,-82.611,23.287,United States
9438,Dubasari,47.2631,29.1608,23.254,Moldova
9439,Quarai,-30.38,-56.4599,23.229,Brazil
9440,Mount Gambier,-37.8313,140.765,23.209,Australia
9441,Sugar Hill,34.1081,-84.056,23.18,United States
9442,Bethany,45.5613,-122.837,23.177,United States
9443,Gitega,-3.426,29.8436,23.167,Burundi
9444,Crystal,45.0377,-93.3599,23.165,United States
9445,Macia,-25.0195,33.09,23.156,Mozambique
9446,Oakdale,37.7616,-120.8471,23.15,United States
9447,Meadville,41.6476,-80.1468,23.148,United States
9448,Laguna Beach,33.5449,-117.7613,23.147,United States
9449,Watertown,43.1893,-88.7285,23.145,United States
9450,Morton Grove,42.0423,-87.789,23.142,United States
9451,Columbus,41.4361,-97.3561,23.123,United States
9452,West Springfield,38.7771,-77.2268,23.106,United States
9453,Siwah,29.2,25.5167,23.08,Egypt
9454,Farmington,44.6572,-93.1687,23.067,United States
9455,Montgomery,40.426,-74.6791,23.059,United States
9456,Lengir,42.1899,69.8799,23.058,Kazakhstan
9457,Avon,41.4485,-82.0187,23.054,United States
9458,Hingham,42.2176,-70.8854,23.047,United States
9459,Arnold,39.0437,-76.4974,23.041,United States
9460,Auburn,44.085,-70.2492,23.033,United States
9461,Seymour,38.9477,-85.8912,23.031,United States
9462,Venice,27.1164,-82.4135,23.02,United States
9463,Onondaga,42.9687,-76.2168,23.02,United States
9464,Makinsk,52.6404,70.41,23.02,Kazakhstan
9465,Sechura,-5.5596,-80.82,23.02,Peru
9466,Saginaw,32.8657,-97.3652,23.014,United States
9467,Gyegu,33.0166,96.7333,23.0,China
9468,Hunters Creek,28.3611,-81.4357,22.999,United States
9469,Okemos,42.7057,-84.4135,22.989,United States
9470,Anthem,33.856,-112.1168,22.98,United States
9471,Vega Baja,18.441,-66.3993,22.975,Puerto Rico
9472,Tumwater,46.989,-122.9173,22.973,United States
9473,Solon,41.3864,-81.4401,22.962,United States
9474,Roanoke Rapids,36.4452,-77.649,22.95,United States
9475,Greenfield Town,42.614,-72.5985,22.945,United States
9476,Silver Firs,47.8635,-122.1497,22.937,United States
9477,North Augusta,33.5214,-81.9547,22.93,United States
9478,Inta,66.0374,60.1674,22.921,Russia
9479,Taylors,34.9157,-82.3124,22.919,United States
9480,Lisle,41.7922,-88.0883,22.912,United States
9481,Montrose,38.469,-107.8589,22.912,United States
9482,Chalmette,29.9437,-89.966,22.907,United States
9483,Yako,12.954,-2.263,22.904,Burkina Faso
9484,Pittsburg,37.4129,-94.6984,22.899,United States
9485,Webster Groves,38.5866,-90.3544,22.886,United States
9486,Hastings,44.7318,-92.8538,22.882,United States
9487,Kenmore,47.7532,-122.2459,22.867,United States
9488,Oxford,39.5061,-84.7434,22.862,United States
9489,Willoughby,41.646,-81.4084,22.86,United States
9490,Tunuyan,-33.5662,-69.0167,22.834,Argentina
9491,Canton,42.175,-71.1264,22.829,United States
9492,Harriman,35.9306,-84.5603,22.804,United States
9493,East Patchogue,40.7704,-72.9817,22.796,United States
9494,Roselle,41.9807,-88.0862,22.794,United States
9495,Dolton,41.6284,-87.5979,22.793,United States
9496,Braidwood,41.2696,-88.2234,22.791,United States
9497,New Brighton,45.0658,-93.2061,22.787,United States
9498,Lathrop,37.809,-121.313,22.781,United States
9499,Tashtagol,52.7918,87.8677,22.779,Russia
9500,Griffin,33.2418,-84.2747,22.77,United States
9501,Brent,30.4729,-87.2496,22.761,United States
9502,San Miguel de Papasquiaro,24.8304,-105.34,22.75,Mexico
9503,East Peoria,40.6734,-89.5419,22.739,United States
9504,Machesney Park,42.3666,-89.0266,22.733,United States
9505,Farragut,35.8731,-84.1822,22.729,United States
9506,Gjovik,60.8,10.7,22.719,Norway
9507,Munster,41.5469,-87.504,22.717,United States
9508,Elizabeth City,36.2942,-76.236,22.717,United States
9509,Garden City,40.7266,-73.6447,22.698,United States
9510,Acworth,34.0565,-84.6709,22.698,United States
9511,Onega,63.9271,38.0771,22.693,Russia
9512,Maracaju,-21.61,-55.18,22.69,Brazil
9513,Andoany,-13.4,48.2666,22.68,Madagascar
